'-'		1572956906.7902248
Key.shift		1572956906.9766908
'e'		1572956908.398033
Key.enter		1572956908.7807875
Key.backspace		1572956920.822451
Key.backspace		1572956920.978422
Key.backspace		1572956921.147918
Key.space		1572956922.5763998
Key.space		1572956925.2928834
Key.shift		1572956926.599186
Key.enter		1572956927.6417985
'.'		1572956935.7747114
'-'		1572956936.0077326
Key.shift		1572956936.2481892
Key.enter		1572956937.377996
'.'		1572956940.2109866
'-'		1572956940.4562032
Key.shift		1572956940.6466782
Key.enter		1572956941.5962315
's'		1572956959.0182185
's'		1572956959.1879177
's'		1572956959.7271318
Key.backspace		1572956960.591037
'h'		1572956961.3401148
Key.space		1572956961.4410164
's'		1572956961.7257986
'e'		1572956961.8486955
'r'		1572956962.0298524
'c'		1572956962.2576392
Key.backspace		1572956962.8026276
Key.backspace		1572956963.7638304
Key.backspace		1572956963.9481697
Key.backspace		1572956964.08838
Key.backspace		1572956964.2165902
Key.backspace		1572956964.3569725
Key.backspace		1572956964.4723384
Key.backspace		1572956964.616256
Key.backspace		1572956964.7823331
Key.shift		1572956965.6124861
'e'		1572956965.8799446
'x'		1572956966.128322
'a'		1572956966.548247
'm'		1572956966.7819889
Key.enter		1572956967.514404
's'		1572956968.480515
Key.backspace		1572956968.819753
Key.shift		1572956969.448128
'3'		1572956969.701591
'1'		1572956970.1210282
Key.space		1572956970.3157468
's'		1572956970.969619
's'		1572956971.1797729
'h'		1572956972.2150617
Key.space		1572956972.850948
's'		1572956973.4968274
'e'		1572956973.6748264
'r'		1572956973.841435
'v'		1572956974.136092
'e'		1572956974.3295665
'r'		1572956974.4187448
'-'		1572956975.815602
'1'		1572956976.1251738
Key.enter		1572956976.26153
'a'		1572956978.4637394
Key.shift		1572956978.6617239
'0'		1572956978.7574747
Key.space		1572956979.6750183
'p'		1572956980.9403698
'a'		1572956981.1235535
's'		1572956981.422634
's'		1572956981.5918999
'w'		1572956982.3615365
'd'		1572956982.5782602
Key.space		1572956982.738726
Key.backspace		1572956997.628594
'p'		1572956998.0336764
'd'		1572957004.0738711
'e'		1572957004.5520356
'r'		1572957004.8484585
'r'		1572957005.9557452
'i'		1572957006.3614004
'c'		1572957006.8781533
'k'		1572957007.0383995
Key.enter		1572957007.5489953
Key.backspace		1572957010.2756891
's'		1572957011.961183
'o'		1572957012.1597865
'f'		1572957012.4655406
't'		1572957013.1006975
'l'		1572957013.2917051
'i'		1572957013.5314653
'n'		1572957013.7775533
'k'		1572957014.4250872
'1'		1572957014.8653
'2'		1572957014.97898
Key.enter		1572957017.7535684
Key.backspace		1572957018.6059403
Key.tab		1572957019.5512357
Key.backspace		1572957019.957374
Key.space		1572957020.3283818
Key.space		1572957020.5460567
Key.space		1572957020.7320585
Key.space		1572957020.8793547
Key.space		1572957021.1039457
Key.space		1572957021.3363671
'b'		1572957022.1246688
Key.shift		1572957022.3884723
'0'		1572957022.521264
Key.space		1572957023.4728215
Key.space		1572957033.2365518
Key.backspace		1572957041.038174
Key.backspace		1572957041.228265
Key.enter		1572957043.3365083
Key.backspace		1572957055.3555076
Key.backspace		1572957055.5087411
Key.backspace		1572957056.1154158
Key.backspace		1572957056.1530128
Key.backspace		1572957056.189677
Key.backspace		1572957056.2256856
Key.backspace		1572957056.2613263
Key.backspace		1572957056.2980022
Key.backspace		1572957056.3321002
Key.backspace		1572957056.371234
Key.space		1572957071.176255
Key.backspace		1572957074.46776
Key.backspace		1572957074.6478076
Key.backspace		1572957074.8185036
Key.space		1572957079.8171642
Key.enter		1572957083.2782307
'u'		1572957094.1281486
Key.enter		1572957094.7253222
's'		1572957115.201426
'u'		1572957115.3626199
'd'		1572957115.5207524
'o'		1572957115.5928116
Key.space		1572957115.7791765
Key.left		1572957118.6212947
Key.backspace		1572957118.9860713
's'		1572957119.1938815
Key.down		1572957119.60472
Key.down		1572957119.9696965
's'		1572957120.778853
'u'		1572957121.021489
'd'		1572957121.1871345
'o'		1572957121.2490528
Key.space		1572957121.409094
'g'		1572957124.1682453
'r'		1572957124.664975
'o'		1572957124.8191702
'u'		1572957124.9709895
'p'		1572957125.2687633
'a'		1572957125.4886153
'd'		1572957125.779592
'd'		1572957125.9541728
Key.space		1572957126.7603078
'n'		1572957127.039262
'e'		1572957127.2375305
'w'		1572957127.3590283
'g'		1572957128.4750373
'r'		1572957128.67029
'o'		1572957128.8531988
'u'		1572957129.679893
'p'		1572957129.96902
Key.backspace		1572957131.625669
Key.backspace		1572957131.8178096
Key.backspace		1572957131.9453394
Key.backspace		1572957132.0713153
Key.backspace		1572957132.2049417
Key.backspace		1572957132.3492377
Key.backspace		1572957132.5018184
Key.backspace		1572957133.0351315
'n'		1572957140.8289034
'e'		1572957140.9998717
'w'		1572957141.6713161
'l'		1572957142.2124798
'o'		1572957142.4786332
'c'		1572957142.7314117
'k'		1572957142.972618
'a'		1572957143.2455363
'l'		1572957143.420908
Key.backspace		1572957151.2494924
Key.backspace		1572957151.4805026
Key.backspace		1572957151.631558
'a'		1572957154.0962033
'l'		1572957154.236482
'g'		1572957155.4516356
'r'		1572957155.9658115
'o'		1572957156.092286
'u'		1572957156.3289795
'p'		1572957156.502537
Key.enter		1572957160.5207536
's'		1572957167.1303346
'u'		1572957167.3029528
'd'		1572957167.4907494
'o'		1572957167.6184225
Key.space		1572957167.7363293
Key.backspace		1572957201.2989798
Key.space		1572957202.2971938
Key.space		1572957204.5772154
Key.space		1572957205.8452766
Key.enter		1572957207.3986764
Key.space		1572957211.268932
Key.space		1572957214.1288714
Key.enter		1572957215.5787928
Key.space		1572957217.477818
Key.space		1572957221.540471
Key.enter		1572957222.9772246
Key.backspace		1572957226.0146627
Key.up		1572957227.328902
Key.up		1572957228.286112
Key.backspace		1572957229.0714164
Key.backspace		1572957229.2879574
Key.backspace		1572957229.4397097
Key.backspace		1572957229.688471
Key.enter		1572957231.6618783
Key.space		1572957233.7174635
Key.space		1572957237.641433
Key.enter		1572957238.9194443
Key.space		1572957248.4993474
Key.space		1572957250.6970303
'-'		1572957251.368681
Key.shift		1572957251.6492531
Key.space		1572957252.9535615
Key.space		1572957254.787146
Key.enter		1572957259.7374969
Key.up		1572957264.464226
Key.left		1572957264.9264905
Key.left		1572957265.5318685
Key.left		1572957265.571989
Key.left		1572957265.605291
Key.left		1572957265.6457431
Key.left		1572957265.6812303
Key.left		1572957265.7153146
Key.left		1572957265.7544246
Key.left		1572957265.7890747
Key.left		1572957265.8238397
Key.left		1572957265.860322
Key.left		1572957265.9007459
Key.left		1572957265.9365418
Key.left		1572957265.970257
Key.left		1572957266.0109918
Key.left		1572957266.043211
Key.left		1572957266.358623
Key.left		1572957266.5575283
Key.backspace		1572957266.8596385
Key.enter		1572957267.6291358
Key.up		1572957281.6316087
Key.left		1572957282.254845
Key.left		1572957282.8645325
Key.left		1572957283.386789
Key.left		1572957283.9957297
Key.left		1572957284.032741
Key.left		1572957284.0694692
Key.left		1572957284.106196
Key.left		1572957284.2892482
Key.left		1572957284.4985046
Key.backspace		1572957284.7419438
Key.backspace		1572957284.929803
Key.backspace		1572957285.068576
Key.backspace		1572957285.2288435
Key.backspace		1572957285.3773541
Key.right		1572957285.9072385
Key.right		1572957286.5090806
Key.left		1572957286.9438226
Key.left		1572957287.199254
Key.backspace		1572957287.4273856
Key.right		1572957287.7102735
Key.right		1572957288.3189328
Key.right		1572957288.357071
Key.right		1572957288.3913743
Key.right		1572957288.4304805
Key.right		1572957288.4656446
Key.right		1572957288.4996557
Key.right		1572957288.5387733
Key.right		1572957288.5761733
Key.right		1572957288.6126583
Key.right		1572957288.6503384
Key.right		1572957288.6843636
Key.space		1572957289.0776134
Key.enter		1572957290.3872316
Key.enter		1572957303.1485202
'a'		1572957308.3492217
Key.enter		1572957308.637796
Key.space		1572957326.5053446
Key.space		1572957329.288595
Key.space		1572957332.4594896
'-'		1572957333.7227268
Key.shift		1572957334.024766
Key.space		1572957334.4181328
Key.space		1572957338.267864
Key.enter		1572957342.1303146
Key.space		1572957344.020907
Key.space		1572957347.0276382
'-'		1572957347.5370185
Key.shift		1572957347.6673222
Key.space		1572957348.2276485
Key.space		1572957360.69913
Key.enter		1572957363.4486556
Key.space		1572957382.1075368
Key.space		1572957385.8163414
Key.enter		1572957389.620324
'u'		1572957420.2139363
's'		1572957420.3720834
'e'		1572957420.502258
'r'		1572957420.637887
'm'		1572957420.961609
'o'		1572957421.217255
'd'		1572957421.4617953
Key.space		1572957421.5910866
'-'		1572957421.9991238
Key.shift		1572957422.2025726
'g'		1572957423.309565
Key.space		1572957423.5250962
'n'		1572957424.909743
'e'		1572957425.090639
'w'		1572957425.2092774
'g'		1572957425.618908
'r'		1572957425.8202522
Key.backspace		1572957428.7125545
Key.backspace		1572957428.9745665
'l'		1572957430.0888746
'o'		1572957430.3574147
'c'		1572957430.5385523
'a'		1572957430.8342338
'l'		1572957431.0546646
'g'		1572957432.0248046
'r'		1572957432.2752795
'o'		1572957432.4827569
'u'		1572957432.6801443
'p'		1572957432.9171703
Key.space		1572957433.6108353
'j'		1572957435.7804716
'a'		1572957435.9894774
'm'		1572957436.1721282
'e'		1572957436.5755823
's'		1572957436.5837727
Key.enter		1572957437.9832277
Key.tab		1572957438.3630025
Key.backspace		1572957439.1973088
Key.backspace		1572957439.9972224
's'		1572957441.2046754
'u'		1572957441.4229288
'd'		1572957441.5407462
'o'		1572957441.6464458
Key.space		1572957441.7912216
'u'		1572957442.6434307
's'		1572957442.7457619
'e'		1572957442.9119318
'r'		1572957443.0486531
'm'		1572957443.4160173
'o'		1572957443.7088223
'd'		1572957444.061075
Key.space		1572957444.2213895
'-'		1572957444.9307377
Key.shift		1572957445.3186798
'g'		1572957445.3637729
Key.space		1572957445.4939973
'n'		1572957446.3534908
'e'		1572957446.6007545
'w'		1572957446.7164793
'l'		1572957446.9432027
'o'		1572957447.1624966
'c'		1572957449.1963384
'a'		1572957449.6134012
'l'		1572957450.0967224
'g'		1572957450.3814092
'r'		1572957451.039074
'o'		1572957451.3298612
'u'		1572957452.2089465
'p'		1572957452.4826338
Key.space		1572957452.6472292
'j'		1572957454.8029282
'o'		1572957455.0198271
'h'		1572957455.4265158
'n'		1572957455.8169167
Key.enter		1572957456.9535217
's'		1572957458.1030807
'u'		1572957458.2256715
'd'		1572957458.3907304
'o'		1572957458.4323008
Key.space		1572957458.5547152
'u'		1572957459.563248
's'		1572957459.6517057
'e'		1572957459.7850397
'r'		1572957459.9275067
'm'		1572957460.5965095
'o'		1572957460.8493097
'd'		1572957461.0586798
Key.space		1572957461.238881
'-'		1572957461.8905027
Key.shift		1572957462.1171596
'g'		1572957462.383551
Key.space		1572957462.5793364
'n'		1572957463.5387833
'e'		1572957464.0230508
'w'		1572957464.2282655
Key.shift		1572957465.0178437
'l'		1572957465.1993763
'o'		1572957465.4189026
'c'		1572957465.5975506
'a'		1572957465.8989432
'l'		1572957466.055305
'g'		1572957467.328806
'r'		1572957467.6189957
'o'		1572957467.7387493
'u'		1572957467.882969
'p'		1572957468.127029
Key.space		1572957469.9346924
'm'		1572957470.3691792
'a'		1572957470.6273916
'r'		1572957470.9076784
'k'		1572957471.1426384
Key.enter		1572957507.1170833
Key.left		1572957508.5622175
Key.enter		1572957509.5834904
Key.backspace		1572957513.6893175
Key.tab		1572957515.405099
Key.backspace		1572957515.8624225
Key.space		1572957516.2935286
Key.space		1572957516.4900968
Key.space		1572957516.714102
Key.space		1572957516.9521835
Key.space		1572957517.5459702
'd'		1572957518.0705032
Key.shift		1572957518.6022007
'0'		1572957518.9442353
Key.space		1572957748.1517708
Key.space		1572957748.8518345
Key.space		1572957751.2884867
Key.space		1572957752.3559463
'u'		1572957754.4472318
Key.space		1572957754.9197516
Key.space		1572957756.9015026
Key.space		1572957758.0830867
Key.backspace		1572957760.3286278
Key.backspace		1572957760.7961519
Key.space		1572957761.2744656
Key.space		1572957762.2896323
Key.enter		1572957762.947673
Key.space		1572957820.101749
Key.space		1572957821.1874866
Key.backspace		1572957822.220629
Key.backspace		1572957822.360441
Key.backspace		1572957822.6114519
Key.backspace		1572957822.763471
Key.backspace		1572957822.9019082
Key.space		1572957824.910557
Key.enter		1572957828.4214633
Key.space		1572957830.7401662
Key.shift		1572957831.2366598
Key.enter		1572957831.9528618
'.'		1572957835.6399252
'-'		1572957835.9174318
Key.shift		1572957836.0771127
Key.enter		1572957838.261803
Key.space		1572957857.0760443
Key.backspace		1572957858.0979736
Key.backspace		1572957858.432256
Key.space		1572957859.9227192
'-'		1572957861.166962
Key.enter		1572957861.6242905
Key.space		1572957863.1905816
Key.backspace		1572957867.8961234
Key.backspace		1572957868.0942206
Key.backspace		1572957868.2641964
Key.space		1572957871.3343313
'/'		1572957873.3089583
'/'		1572957876.8717587
Key.enter		1572957882.938318
Key.down		1572957888.227173
Key.down		1572957888.8371825
Key.down		1572957888.8736098
Key.down		1572957888.9086728
Key.down		1572957888.9470649
Key.down		1572957888.9806123
Key.down		1572957889.0169792
Key.down		1572957889.0556698
Key.down		1572957889.0906155
Key.down		1572957889.1268413
Key.down		1572957889.164654
Key.down		1572957889.199223
Key.down		1572957889.2382824
Key.down		1572957889.2747967
Key.down		1572957889.3104777
Key.down		1572957889.3474827
Key.down		1572957889.385359
Key.down		1572957889.418601
Key.down		1572957889.4567118
Key.down		1572957889.4944627
Key.down		1572957889.5305057
Key.down		1572957889.5669844
Key.down		1572957889.6066337
Key.down		1572957889.6396723
Key.down		1572957889.6777918
Key.down		1572957889.7159128
Key.down		1572957889.7505317
Key.down		1572957889.787231
Key.down		1572957889.8244357
Key.down		1572957889.855582
Key.down		1572957889.8982608
Key.down		1572957889.9321513
Key.down		1572957889.9702168
Key.down		1572957890.0063128
Key.down		1572957890.0430248
Key.down		1572957890.0783775
Key.down		1572957890.1162643
Key.down		1572957890.1525517
Key.down		1572957890.187758
Key.down		1572957890.2238655
Key.down		1572957890.2613575
Key.down		1572957890.2963862
Key.down		1572957890.3331394
Key.down		1572957890.3683398
Key.down		1572957890.4067683
Key.down		1572957890.4457707
Key.down		1572957890.4814773
Key.down		1572957890.5165045
Key.down		1572957890.5538154
Key.down		1572957890.5875092
Key.down		1572957890.627519
Key.down		1572957890.6640937
Key.down		1572957890.7001884
Key.down		1572957890.740069
Key.down		1572957890.7760618
Key.down		1572957890.8112059
Key.down		1572957890.8459377
Key.down		1572957890.883855
Key.down		1572957890.9541228
Key.down		1572957890.957393
Key.down		1572957890.9939895
Key.down		1572957891.032449
Key.down		1572957891.0668106
Key.down		1572957891.1022859
Key.down		1572957891.1419957
Key.down		1572957891.1748483
Key.down		1572957891.212204
Key.down		1572957891.2500117
Key.down		1572957891.2880602
Key.down		1572957892.480458
Key.down		1572957893.0873508
Key.down		1572957893.1242476
Key.down		1572957893.1602573
Key.down		1572957893.1973686
Key.down		1572957893.2345116
Key.down		1572957893.2686381
Key.down		1572957893.3058262
Key.down		1572957893.3432362
Key.down		1572957893.3804212
Key.down		1572957893.4166152
Key.down		1572957893.4515014
Key.down		1572957893.4864492
Key.down		1572957893.52459
Key.down		1572957893.560759
Key.down		1572957893.5986457
Key.down		1572957893.6306603
Key.down		1572957893.6707616
Key.down		1572957893.7065723
Key.down		1572957893.7401245
Key.down		1572957893.7777848
Key.down		1572957893.8161688
Key.down		1572957893.8511739
Key.down		1572957893.8871834
Key.down		1572957893.9254138
Key.down		1572957893.9604828
Key.down		1572957893.9948995
Key.down		1572957894.0330067
Key.down		1572957894.0687456
Key.down		1572957894.1062477
Key.down		1572957894.65424
Key.down		1572957895.2671697
Key.down		1572957895.3041768
Key.down		1572957895.3412483
Key.down		1572957895.37711
Key.down		1572957895.4136562
Key.down		1572957895.450739
Key.down		1572957895.4872556
Key.down		1572957895.5222764
Key.down		1572957909.6041956
Key.down		1572957910.2088084
Key.down		1572957910.2473009
Key.down		1572957910.284344
Key.down		1572957910.3190122
Key.down		1572957910.3566372
Key.down		1572957910.391299
Key.down		1572957910.430235
Key.up		1572957912.3581736
Key.up		1572957912.5343993
Key.up		1572957912.8721414
Key.up		1572957913.0843985
Key.up		1572957913.292862
Key.up		1572957913.492662
Key.enter		1572957916.4656925
Key.up		1572957918.412718
Key.enter		1572957921.652305
Key.down		1572957922.7243063
Key.up		1572957923.1541128
Key.enter		1572957923.564485
Key.up		1572957923.8728821
Key.up		1572957924.1141741
Key.space		1572957928.2126586
Key.tab		1572957929.8641708
Key.tab		1572957930.1974027
Key.shift		1572957930.966959
'='		1572957932.5708544
Key.shift		1572957933.0857575
Key.left		1572957933.7753427
Key.shift		1572957934.094204
Key.right		1572957935.053733
Key.space		1572957935.612464
Key.tab		1572957936.8032613
Key.shift		1572957937.5538967
Key.shift		1572957941.7524538
';'		1572957941.953014
Key.space		1572957942.5269525
Key.shift		1572957942.662193
Key.space		1572957950.5243242
'c'		1572957952.0180943
'd'		1572957952.1023068
Key.backspace		1572957952.4381514
Key.backspace		1572957952.6198652
'v'		1572957953.538299
'i'		1572957953.6551068
'm'		1572957953.8772883
Key.space		1572957954.0440412
'/'		1572957954.8742175
'e'		1572957955.1652322
't'		1572957955.330354
'c'		1572957955.4373283
'/'		1572957955.5673962
's'		1572957957.447012
'u'		1572957957.670404
'd'		1572957958.9880097
'o'		1572957959.4046047
'e'		1572957959.6174116
'r'		1572957959.726601
's'		1572957961.2741792
Key.enter		1572957963.236255
Key.backspace		1572957964.2384043
'g'		1572957965.8584907
'r'		1572957966.1172764
'a'		1572957966.3325796
'c'		1572957966.6537979
'e'		1572957966.7933493
Key.space		1572957966.9907749
Key.shift		1572957968.127263
'a'		1572957968.358934
'l'		1572957968.556074
'l'		1572957968.7562416
Key.left		1572957970.9685419
Key.left		1572957971.1705995
Key.left		1572957971.3562799
Key.left		1572957971.6080241
Key.tab		1572957972.060235
Key.right		1572957972.480936
Key.right		1572957972.6844232
Key.right		1572957972.8063998
Key.right		1572957972.9851978
'='		1572957974.339904
Key.shift		1572957974.5681884
'9'		1572957974.9857779
'0'		1572957975.0979462
Key.left		1572957975.722436
Key.shift		1572957975.7359607
'a'		1572957976.1181579
'a'		1572957976.3207295
Key.backspace		1572957976.7199557
'l'		1572957977.2672453
'l'		1572957977.4213898
Key.down		1572957977.787075
Key.left		1572957978.54387
Key.space		1572957979.1995306
Key.tab		1572957979.8942244
Key.shift		1572957980.8712401
'n'		1572957981.4164283
'o'		1572957981.6700172
'p'		1572957981.8572903
'a'		1572957982.0999806
's'		1572957982.4643292
's'		1572957982.6681004
'w'		1572957982.9082115
'o'		1572957983.0089993
'r'		1572957983.4387064
'd'		1572957984.266119
Key.shift		1572957986.0462894
';'		1572957986.492165
Key.space		1572957986.8302853
Key.shift		1572957986.974964
'a'		1572957987.2670546
'l'		1572957987.5346625
'l'		1572957987.7328153
Key.enter		1572957991.109665
Key.enter		1572957992.3610618
Key.left		1572957994.2584448
Key.enter		1572957995.3582387
Key.backspace		1572957996.4411077
Key.backspace		1572957997.2619543
'2'		1572957998.5989578
'.'		1572957998.8563004
Key.esc		1572958005.4724777
Key.shift		1572958006.4264019
';'		1572958006.5945218
Key.enter		1572958007.2845669
Key.esc		1572958010.5243847
Key.shift		1572958011.1061733
';'		1572958011.391212
Key.shift		1572958011.8331494
Key.shift		1572958012.684505
Key.enter		1572958012.7784362
Key.shift		1572958016.6019998
';'		1572958016.8754969
Key.backspace		1572958017.984
Key.enter		1572958019.1536348
Key.enter		1572958020.9444933
Key.shift		1572958022.6746788
';'		1572958022.837309
Key.shift		1572958023.9609394
Key.backspace		1572958024.9464328
Key.enter		1572958025.564012
Key.enter		1572958030.3898995
Key.esc		1572958031.3476868
Key.shift		1572958033.108749
Key.backspace		1572958035.0211322
Key.backspace		1572958035.9928703
Key.backspace		1572958036.1480362
Key.backspace		1572958036.354195
Key.shift		1572958037.7592
Key.shift		1572958038.0163257
Key.shift		1572958039.0189881
';'		1572958039.5709586
Key.backspace		1572958041.0295103
Key.shift		1572958041.9264305
Key.up		1572958044.617748
Key.up		1572958044.8130662
Key.up		1572958044.9929757
Key.up		1572958045.1827273
Key.up		1572958045.4241686
Key.left		1572958045.9791405
Key.up		1572958046.6836135
Key.right		1572958046.9821746
Key.right		1572958047.5835872
Key.right		1572958047.624085
Key.right		1572958047.6630993
Key.right		1572958047.7028763
Key.right		1572958047.735448
Key.right		1572958047.772937
Key.right		1572958047.80649
Key.right		1572958047.8444903
Key.right		1572958047.8775215
Key.right		1572958047.9164824
Key.right		1572958047.9539
Key.right		1572958047.9840589
Key.right		1572958048.0243254
Key.right		1572958048.0619829
Key.right		1572958048.0949407
Key.right		1572958048.1336615
Key.right		1572958048.1704078
Key.right		1572958048.2065642
Key.right		1572958048.241941
Key.right		1572958048.2760465
Key.right		1572958048.3167615
Key.right		1572958048.3530524
Key.right		1572958048.3903003
Key.right		1572958048.4279585
Key.right		1572958048.4644163
Key.right		1572958048.5016654
Key.right		1572958048.5340598
Key.right		1572958048.5745385
Key.right		1572958048.612428
Key.right		1572958048.8943179
Key.shift		1572958049.4023447
Key.esc		1572958050.2130666
Key.shift		1572958051.1022947
';'		1572958051.277824
Key.shift		1572958052.3925714
Key.enter		1572958052.927214
Key.enter		1572958057.5220237
'x'		1572958057.9195151
Key.shift		1572958058.1189187
'1'		1572958058.2960613
Key.enter		1572958068.7193418
'\\'		1572958070.7227867
Key.backspace		1572958071.319134
Key.enter		1572958071.6529412
Key.backspace		1572958078.8103187
Key.enter		1572958079.782924
Key.enter		1572958088.5373504
Key.backspace		1572958097.4208694
Key.backspace		1572958097.6239598
Key.backspace		1572958098.2341914
Key.backspace		1572958098.2714071
Key.backspace		1572958098.3079557
Key.backspace		1572958098.346258
Key.backspace		1572958098.3832276
Key.backspace		1572958098.4128437
Key.backspace		1572958098.4528375
Key.backspace		1572958098.492178
Key.backspace		1572958098.5265236
Key.backspace		1572958098.562811
Key.backspace		1572958098.6011343
Key.backspace		1572958098.6344075
Key.backspace		1572958098.6736221
Key.backspace		1572958098.7110772
Key.backspace		1572958098.7468069
Key.backspace		1572958098.782624
Key.backspace		1572958098.8123107
Key.backspace		1572958098.8510628
Key.backspace		1572958098.8907754
Key.shift		1572958102.9053488
'-'		1572958103.1244373
Key.enter		1572958104.2052383
'.'		1572958105.8924446
'-'		1572958106.0663736
Key.shift		1572958106.302372
Key.backspace		1572958108.221419
Key.backspace		1572958108.4007955
Key.backspace		1572958109.007797
Key.backspace		1572958109.0427737
Key.backspace		1572958109.0812347
Key.backspace		1572958109.1226459
Key.backspace		1572958109.1527803
Key.backspace		1572958109.192703
Key.backspace		1572958109.2308834
Key.backspace		1572958109.2657764
Key.backspace		1572958109.3042347
Key.backspace		1572958109.340953
Key.backspace		1572958109.3711429
Key.backspace		1572958109.4126244
Key.backspace		1572958109.450801
Key.backspace		1572958109.4829757
Key.backspace		1572958109.5224779
Key.backspace		1572958109.5524428
Key.backspace		1572958109.5924397
Key.backspace		1572958109.6307466
Key.backspace		1572958109.6607232
Key.backspace		1572958109.7028089
Key.backspace		1572958109.739232
Key.backspace		1572958109.7757742
'.'		1572958110.4430444
'-'		1572958110.62091
Key.shift		1572958110.75255
Key.enter		1572958112.2306879
Key.space		1572958122.7585554
Key.backspace		1572958124.3654723
Key.backspace		1572958124.5326476
Key.backspace		1572958124.6806498
Key.space		1572958127.104597
Key.enter		1572958128.5926442
Key.enter		1572958375.8314514
Key.enter		1572958376.8978918
Key.enter		1572958384.2034986
Key.enter		1572958385.2550173
Key.shift		1572958396.793197
'-'		1572958396.8972213
's'		1572958397.2786722
Key.enter		1572958397.8933067
'.'		1572958400.6705503
'-'		1572958400.8192358
Key.shift		1572958400.9714124
Key.enter		1572958402.5330322
Key.space		1572958405.2799802
Key.backspace		1572958405.872218
Key.backspace		1572958406.010497
Key.backspace		1572958406.1606684
Key.space		1572958407.8191986
'/'		1572958408.7962751
'/'		1572958409.4816854
Key.enter		1572958413.910099
Key.esc		1572958423.1752162
Key.shift		1572958424.1174567
';'		1572958424.6207113
Key.enter		1572958425.75729
Key.space		1572958428.418884
Key.shift		1572958428.7483284
Key.enter		1572958429.3187008
Key.space		1572958442.2003365
